Experiments/20180917/RamseyGlobalEchoPowerSpectralDensity/2344_06,20000,1,0.352035600287
Experiments/20180917/RamseyGlobalEchoPowerSpectralDensity/2348_51,20000,2,0.282917326353
Experiments/20180917/RamseyGlobalEchoPowerSpectralDensity/2353_41,20000,3,-0.0673158386759
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0000_22,20000,4,-0.171541305076
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0007_04,20000,5,0.517522532686
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0011_54,20000,6,-0.61145250818
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0018_37,20000,7,-0.460990686168
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0023_27,20000,8,0.617531874445
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0030_10,20000,9,-0.724408212197
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0036_53,20000,10,0.679404631256
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0041_44,20000,11,-0.479561222611
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0048_27,20000,12,-0.572647798128
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0053_18,20000,13,0.602838857802
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0100_03,20000,14,-0.691430186235
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0106_47,20000,15,0.587078436866
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0111_39,20000,16,0.679655676427
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0118_23,20000,17,-0.721302043987
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0123_15,20000,18,0.730519853668
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0130_00,0,1,0.943349743228
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0132_34,0,2,0.968853453112
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0137_00,0,3,0.958117731348
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0139_34,0,4,0.968274446065
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0142_09,0,5,0.963189009923
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0146_36,0,6,0.946942847397
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0149_10,0,7,0.894219264543
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0151_46,0,8,0.905129969155
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0156_13,0,9,0.937752047894
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0158_49,0,10,0.95195975531
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0201_25,0,11,0.958281355285
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0205_53,0,12,0.926606347083
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0208_29,0,13,0.924744176525
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0211_06,0,14,0.889758543178
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0213_42,0,15,0.900996673764
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0218_12,0,16,0.938891643692
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0220_49,0,17,0.943399062353
Experiments/20180918/RamseyGlobalEchoPowerSpectralDensity/0223_26,0,18,0.938847699858
